LO_ms[pb]	NLO_ms[pb]
0.421E-03	0.495E-03
0.263E-04	0.383E-04
0.285E-02	0.388E-02
0.197E-02	0.221E-02
0.319E-06	0.520E-06
0.131E-01	0.162E-01
0.704E-05	0.831E-05
0.471E-03	0.554E-03
0.561E-02	0.669E-02
0.218E-05	0.263E-05
0.197E-01	0.244E-01
0.128E-04	0.148E-04
0.994E-03	0.113E-02
0.767E-02	0.943E-02
0.609E-06	0.863E-06
0.266E-03	0.394E-03
0.129E-03	0.141E-03
0.384E-03	0.439E-03
0.269E-02	0.294E-02
0.166E-03	0.193E-03
0.450E-02	0.534E-02
1.04	1.34
0.152E-05	0.181E-05
0.306E-06	0.388E-06
3.03	3.94
0.320E-06	0.409E-06
0.125E-03	0.141E-03
0.503E-06	0.630E-06
0.316E-01	0.394E-01
0.158E-03	0.184E-03
0.282E-03	0.333E-03
0.312E-05	0.394E-05
0.598E-06	0.751E-06
0.157E-05	0.218E-05
0.878E-04	0.103E-03
0.313E-04	0.368E-04
0.476E-03	0.561E-03
0.266E-02	0.320E-02
0.224E-05	0.282E-05
0.378E-03	0.443E-03
0.401E-04	0.455E-04
0.298E-04	0.348E-04
0.851E-05	0.101E-04
0.616E-06	0.728E-06
0.992E-01	0.125
0.190E-06	0.302E-06
0.990E-03	0.111E-02
0.841E-02	0.103E-01
0.723E-05	0.826E-05
0.905E-04	0.103E-03
1.88	2.45
0.538E-02	0.653E-02
0.121E-01	0.149E-01
0.144E-01	0.174E-01
0.310E-06	0.405E-06
0.323E-01	0.403E-01
0.536E-03	0.631E-03
0.799E-08	0.110E-07
0.395E-08	0.558E-08
0.253E-03	0.297E-03
0.848E-06	0.105E-05
0.146E-03	0.165E-03
0.168E-02	0.201E-02
0.244E-03	0.279E-03
0.391E-03	0.550E-03
0.901E-03	0.107E-02
0.941E-04	0.125E-03
0.305E-04	0.353E-04
0.206	0.260
0.325E-03	0.374E-03
0.523E-05	0.720E-05
1.65	2.14
0.936E-02	0.115E-01
0.373E-06	0.541E-06
0.384E-06	0.483E-06
2.93	3.82
0.909E-04	0.106E-03
0.432E-05	0.496E-05
0.401E-03	0.434E-03
0.138E-02	0.155E-02
1.83	2.36
0.102	0.127
0.154E-02	0.184E-02
0.429E-03	0.575E-03
0.386E-02	0.455E-02
0.106E-03	0.119E-03
0.376	0.481
0.148E-05	0.178E-05
0.549E-03	0.623E-03
0.428E-06	0.539E-06
0.306E-04	0.324E-04
0.288E-01	0.349E-01
0.680E-01	0.856E-01
0.548E-04	0.644E-04
0.688	0.888
0.684E-04	0.805E-04
0.119E-04	0.145E-04
0.762E-03	0.901E-03
0.235E-03	0.269E-03
0.255	0.327
0.239E-07	0.347E-07
0.911E-08	0.122E-07
0.707	0.911
0.771E-03	0.870E-03
0.271E-04	0.317E-04
0.641E-05	0.759E-05
0.359E-03	0.426E-03
0.815E-04	0.893E-04
0.210E-02	0.244E-02
0.665E-02	0.789E-02
0.200E-01	0.247E-01
0.381E-03	0.548E-03
1.93	2.52
0.215E-01	0.267E-01
0.203E-03	0.237E-03
0.331E-03	0.388E-03
0.322E-04	0.375E-04
0.583E-05	0.654E-05
0.562E-01	0.705E-01
0.355E-04	0.397E-04
0.153	0.189
0.138E-01	0.218E-01
0.121E-06	0.161E-06
0.540E-07	0.756E-07
0.220	0.277
0.787E-05	0.115E-04
0.919	1.18
0.175E-02	0.209E-02
0.342E-04	0.397E-04
0.923E-04	0.107E-03
0.810E-05	0.957E-05
0.175E-04	0.203E-04
0.211	0.265
0.274	0.350
0.548E-06	0.861E-06
0.431E-03	0.484E-03
0.143	0.182
0.276E-02	0.315E-02
0.842E-02	0.103E-01
0.843	1.07
0.445E-06	0.586E-06
0.132E-04	0.163E-04
0.391E-07	0.554E-07
0.179E-03	0.200E-03
0.525E-07	0.740E-07
0.958E-02	0.117E-01
0.105E-01	0.126E-01
0.186E-03	0.218E-03
0.160E-01	0.194E-01
0.179E-06	0.249E-06
0.304E-05	0.350E-05
0.119E-02	0.137E-02
0.641E-03	0.756E-03
0.131E-02	0.155E-02
0.761E-05	0.853E-05
0.407E-05	0.605E-05
0.485E-04	0.564E-04
0.472E-02	0.573E-02
0.201E-06	0.268E-06
0.120E-02	0.141E-02
0.530E-05	0.632E-05
0.410E-01	0.503E-01
0.567	0.730
0.103E-06	0.131E-06
0.172E-03	0.201E-03
0.650E-03	0.741E-03
0.802E-03	0.925E-03
0.854E-05	0.130E-04
3.87	5.05
0.171E-01	0.211E-01
0.503	0.647
0.152E-04	0.179E-04
0.825E-01	0.104
0.952E-03	0.113E-02
0.806E-01	0.100
0.206E-05	0.248E-05
0.106E-04	0.113E-04
0.749E-04	0.875E-04
0.269E-04	0.317E-04
0.349E-01	0.435E-01
0.456E-06	0.644E-06
0.861E-02	0.105E-01
0.276E-01	0.343E-01
0.951E-05	0.112E-04
0.134E-03	0.156E-03
0.147E-06	0.191E-06
1.09	1.41
0.504E-06	0.676E-06
0.953E-05	0.132E-04
0.625E-03	0.877E-03
0.580E-03	0.682E-03
0.287E-02	0.338E-02
0.291E-07	0.393E-07
0.121E-04	0.143E-04
0.268E-03	0.305E-03
0.343E-04	0.464E-04
0.602E-04	0.716E-04
0.699E-01	0.880E-01
0.110E-03	0.123E-03
0.104E-05	0.128E-05
0.480	0.611
0.151E-05	0.177E-05
0.208E-03	0.276E-03
0.173E-01	0.214E-01
0.779E-04	0.943E-04
0.223E-06	0.285E-06
0.112E-03	0.130E-03
0.126E-04	0.148E-04
0.982E-03	0.118E-02
0.160E-05	0.249E-05
0.953E-02	0.117E-01
0.574E-03	0.680E-03
0.159E-04	0.187E-04
0.189	0.240
0.325E-01	0.403E-01
0.287E-06	0.338E-06
0.120E-06	0.146E-06
0.101E-01	0.116E-01
0.168E-03	0.198E-03
0.195E-04	0.228E-04
0.169E-06	0.219E-06
0.161E-05	0.216E-05
0.939E-04	0.994E-04
0.943E-01	0.119
0.110E-01	0.126E-01
0.348E-05	0.488E-05
0.327	0.420
0.281E-02	0.339E-02
0.204E-05	0.318E-05
0.105E-05	0.129E-05
0.121E-02	0.143E-02
0.228E-06	0.292E-06
0.180E-04	0.210E-04
0.398	0.511
0.691E-03	0.819E-03
0.582E-06	0.756E-06
0.666E-07	0.885E-07
0.357E-01	0.445E-01
0.256E-04	0.298E-04
0.206E-01	0.256E-01
0.477E-04	0.559E-04
0.104E-03	0.121E-03
0.690E-06	0.870E-06
0.351E-02	0.424E-02
0.638E-08	0.905E-08
0.684E-05	0.808E-05
0.106E-01	0.130E-01
0.160E-05	0.250E-05
0.634E-04	0.850E-04
0.394E-06	0.523E-06
0.393	0.505
0.452E-05	0.537E-05
0.946E-03	0.113E-02
0.271E-03	0.317E-03
0.127E-01	0.152E-01
0.223	0.283
0.466E-04	0.544E-04
0.241E-04	0.315E-04
1.87	2.43
0.545E-01	0.673E-01
1.02	1.31
0.165E-01	0.195E-01
0.361E-03	0.424E-03
0.153E-02	0.177E-02
0.537E-07	0.721E-07
0.760E-05	0.899E-05
0.154E-01	0.191E-01
0.153E-04	0.178E-04
0.206E-04	0.231E-04
0.596E-03	0.703E-03
0.846E-04	0.954E-04
0.295E-03	0.331E-03
0.121	0.153
0.861E-04	0.961E-04
0.453E-06	0.559E-06
0.147E-04	0.186E-04
0.305E-06	0.398E-06
0.429E-02	0.501E-02
0.593E-04	0.687E-04
0.137	0.174
0.370E-01	0.452E-01
0.465E-01	0.545E-01
0.808E-03	0.959E-03
0.218E-04	0.237E-04
0.634E-04	0.692E-04
0.550E-01	0.675E-01
0.413E-01	0.504E-01
0.121E-04	0.160E-04
0.869E-06	0.107E-05
0.796	1.02
0.142E-03	0.166E-03
0.996E-04	0.111E-03
0.730E-01	0.866E-01
0.146E-06	0.190E-06
0.154E-03	0.169E-03
0.434E-04	0.505E-04
0.240E-02	0.300E-02
0.224E-05	0.271E-05
0.598E-03	0.830E-03
0.171	0.216
0.411E-05	0.491E-05
0.104E-02	0.124E-02
0.618E-07	0.825E-07
0.598E-06	0.805E-06
0.167E-01	0.207E-01
0.104E-03	0.121E-03
0.217E-04	0.253E-04
0.843E-06	0.103E-05
0.107E-01	0.131E-01
3.12	4.05
0.855E-02	0.102E-01
0.714E-01	0.898E-01
0.270E-05	0.325E-05
0.114E-01	0.140E-01
0.752E-03	0.890E-03
0.163E-06	0.209E-06
0.435E-02	0.516E-02
0.934E-06	0.115E-05
0.106E-06	0.138E-06
0.439E-03	0.516E-03
0.128E-04	0.149E-04
0.709E-06	0.927E-06
0.417	0.535
0.660E-05	0.744E-05
0.113	0.143
0.187E-02	0.219E-02
0.154E-03	0.180E-03
0.752E-01	0.937E-01
0.153E-03	0.168E-03
0.635	0.818
0.772E-05	0.909E-05
0.291E-05	0.349E-05
0.436E-02	0.512E-02
0.545E-04	0.633E-04
0.273E-06	0.355E-06
0.157E-02	0.188E-02
0.650	0.838
0.374E-03	0.442E-03
0.139E-01	0.168E-01
0.161E-02	0.228E-02
0.425E-02	0.487E-02
0.310	0.397
0.153E-02	0.177E-02
0.915E-03	0.102E-02
0.106E-01	0.131E-01
0.175E-04	0.204E-04
0.541E-01	0.679E-01
0.936E-03	0.112E-02
0.251E-03	0.293E-03
0.409E-03	0.451E-03
0.333E-06	0.439E-06
0.132E-01	0.155E-01
0.856E-04	0.995E-04
0.573E-02	0.683E-02
0.700E-06	0.958E-06
0.431E-04	0.504E-04
0.227E-07	0.285E-07
0.338E-01	0.417E-01
0.800E-01	0.987E-01
0.131E-03	0.148E-03
0.344E-02	0.410E-02
0.356E-04	0.415E-04
0.539E-02	0.654E-02
0.147	0.181
0.655E-01	0.824E-01
0.615E-01	0.772E-01
0.145E-01	0.175E-01
0.124	0.158
0.913E-02	0.108E-01
0.237E-01	0.287E-01
0.384E-05	0.494E-05
0.141E-02	0.169E-02
0.163E-03	0.178E-03
0.281E-01	0.349E-01
3.22	4.18
0.234E-03	0.275E-03
0.538E-06	0.863E-06
0.915E-07	0.120E-06
0.892E-01	0.112
0.448E-03	0.525E-03
0.505E-05	0.778E-05
0.168E-06	0.218E-06
0.122E-03	0.143E-03
0.504E-06	0.644E-06
0.528E-03	0.751E-03
0.117E-04	0.137E-04
0.665	0.859
0.484E-04	0.568E-04
0.428E-02	0.509E-02
0.441E-01	0.541E-01
0.458E-03	0.518E-03
0.917E-02	0.112E-01
0.200E-04	0.250E-04
0.609E-07	0.778E-07
0.957E-04	0.112E-03
0.297E-04	0.335E-04
0.358E-02	0.468E-02
0.390E-03	0.435E-03
0.458E-01	0.572E-01
1.20	1.56
0.416E-06	0.563E-06
0.289E-04	0.335E-04
0.735E-06	0.915E-06
0.295E-05	0.314E-05
0.815E-06	0.101E-05
0.777E-06	0.100E-05
0.827E-02	0.101E-01
0.752E-02	0.917E-02
0.448E-03	0.498E-03
0.248E-04	0.274E-04
0.391E-01	0.488E-01
0.409E-07	0.551E-07
0.665	0.855
0.813E-03	0.105E-02
0.137E-05	0.167E-05
0.690E-01	0.847E-01
0.293	0.374
0.453E-03	0.527E-03
0.484E-01	0.592E-01
0.949E-06	0.124E-05
0.214E-05	0.259E-05
0.858	1.10
0.431E-03	0.491E-03
0.137E-04	0.160E-04
0.110E-02	0.162E-02
0.500E-05	0.593E-05
0.153E-01	0.186E-01
0.533E-06	0.689E-06
0.801E-02	0.979E-02
0.345E-02	0.417E-02
0.553E-06	0.694E-06
0.476E-06	0.600E-06
0.490E-02	0.597E-02
0.725E-03	0.864E-03
0.156	0.198
0.288E-02	0.349E-02
0.109E-04	0.144E-04
0.922E-04	0.108E-03
0.277E-04	0.325E-04
0.186E-04	0.207E-04
0.227E-07	0.320E-07
0.727E-07	0.947E-07
0.610E-05	0.719E-05
0.110E-06	0.142E-06
0.262E-04	0.338E-04
0.115E-05	0.136E-05
0.240E-02	0.276E-02
0.208E-05	0.252E-05
0.453E-02	0.525E-02
0.390E-02	0.460E-02
0.130E-03	0.151E-03
0.433E-02	0.524E-02
0.785E-05	0.107E-04
0.108E-02	0.143E-02
0.308E-04	0.336E-04
0.612E-02	0.744E-02
0.311E-04	0.361E-04
0.532E-01	0.648E-01
0.489E-02	0.593E-02
0.183E-04	0.214E-04
0.783E-03	0.915E-03
0.339E-05	0.404E-05
0.681E-03	0.791E-03
0.182E-03	0.213E-03
0.748E-04	0.873E-04
0.112E-05	0.129E-05
0.945E-05	0.111E-04
0.745E-04	0.865E-04
0.508E-03	0.697E-03
0.241E-05	0.273E-05
0.454	0.583
0.117E-02	0.135E-02
0.373E-02	0.438E-02
0.301E-03	0.339E-03
0.139E-04	0.162E-04
0.297E-03	0.348E-03
0.137E-02	0.164E-02
0.244E-01	0.303E-01
0.127E-02	0.146E-02
0.282E-04	0.316E-04
0.215	0.271
0.260E-04	0.288E-04
0.903E-05	0.106E-04
0.457E-05	0.545E-05
0.102E-02	0.112E-02
0.317E-02	0.382E-02
0.220E-01	0.273E-01
0.320E-07	0.522E-07
0.109E-06	0.140E-06
0.354E-06	0.448E-06
0.978E-05	0.135E-04
0.244E-03	0.285E-03
0.912E-06	0.112E-05
0.439E-03	0.517E-03
0.472E-02	0.573E-02
0.426E-04	0.486E-04
0.235E-04	0.276E-04
0.591E-06	0.738E-06
0.118	0.147
0.403E-07	0.636E-07
0.103	0.130
0.224E-05	0.270E-05
0.295E-05	0.354E-05
0.210	0.267
0.496E-03	0.545E-03
0.241E-03	0.283E-03
0.327E-02	0.394E-02
0.257E-01	0.320E-01
0.279E-04	0.327E-04
0.132E-05	0.156E-05
0.387E-04	0.454E-04
0.101E-03	0.117E-03
0.433E-04	0.505E-04
0.442E-03	0.504E-03
0.239E-04	0.280E-04
0.139E-01	0.171E-01
0.106E-04	0.142E-04
0.633E-02	0.770E-02
0.291E-05	0.388E-05
0.156E-02	0.180E-02
0.134E-02	0.160E-02
0.428E-02	0.544E-02
1.77	2.30
0.102E-04	0.120E-04
0.391E-03	0.459E-03
0.419E-06	0.619E-06
0.293E-01	0.350E-01
0.299E-03	0.351E-03
4.80	6.29
0.380E-02	0.459E-02
0.170E-02	0.204E-02
0.771E-03	0.913E-03
0.923E-06	0.129E-05
0.613E-04	0.664E-04
0.548E-05	0.653E-05
0.640E-04	0.743E-04
0.565E-04	0.622E-04
0.368E-04	0.416E-04
0.253E-01	0.308E-01
0.752E-02	0.931E-02
0.281E-03	0.321E-03
0.756	0.968
0.279E-01	0.347E-01
0.145E-02	0.173E-02
0.252E-06	0.329E-06
0.247E-02	0.284E-02
0.832E-04	0.965E-04
0.554E-05	0.654E-05
0.101E-05	0.122E-05
0.314E-04	0.440E-04
0.122E-02	0.140E-02
0.329E-07	0.529E-07
0.969E-01	0.113
0.952E-05	0.112E-04
0.169E-06	0.268E-06
0.105E-04	0.122E-04
0.652E-05	0.761E-05
0.610E-03	0.721E-03
0.341E-04	0.398E-04
0.366E-05	0.439E-05
0.346E-06	0.438E-06
0.581E-05	0.688E-05
0.204E-06	0.255E-06
0.428E-02	0.519E-02
0.140E-06	0.182E-06
0.800E-05	0.942E-05
1.95	2.54
0.283E-05	0.383E-05
0.626	0.807
0.187E-04	0.218E-04
0.172E-01	0.213E-01
0.122E-06	0.196E-06
0.327E-02	0.395E-02
0.162E-05	0.243E-05
0.199E-03	0.259E-03
0.156E-05	0.211E-05
0.565E-02	0.674E-02
0.656E-04	0.767E-04
0.905E-07	0.109E-06
0.137E-03	0.160E-03
0.100E-01	0.123E-01
0.410E-02	0.497E-02
0.114E-03	0.133E-03
0.344E-06	0.434E-06
0.983E-02	0.115E-01
0.304	0.388
0.286	0.365
0.413E-03	0.484E-03
0.175E-05	0.263E-05
0.123	0.156
0.596	0.758
0.357E-03	0.420E-03
0.129E-07	0.176E-07
0.844E-03	0.100E-02
0.161E-02	0.193E-02
0.269E-01	0.334E-01
0.368	0.466
0.608E-03	0.787E-03
0.293E-05	0.352E-05
0.155E-03	0.183E-03
0.926E-03	0.133E-02
0.295E-04	0.346E-04
0.220E-01	0.273E-01
0.885E-03	0.124E-02
0.465E-01	0.572E-01
0.187E-03	0.208E-03
0.645E-01	0.811E-01
0.400E-05	0.479E-05
0.881E-01	0.110
0.600E-01	0.754E-01
0.818E-03	0.927E-03
0.620E-05	0.826E-05
0.233	0.297
0.243E-01	0.302E-01
0.552E-04	0.643E-04
0.207E-05	0.251E-05
0.159E-04	0.186E-04
0.147E-05	0.209E-05
0.400E-06	0.504E-06
0.169E-03	0.198E-03
0.915	1.18
0.726E-02	0.833E-02
0.176E-04	0.201E-04
0.366E-06	0.452E-06
0.243E-01	0.289E-01
0.563E-06	0.836E-06
0.309E-04	0.360E-04
0.328E-03	0.385E-03
0.574E-01	0.718E-01
0.178E-03	0.201E-03
0.305E-01	0.369E-01
0.183E-04	0.215E-04
0.560E-04	0.649E-04
0.238E-03	0.265E-03
0.358E-02	0.422E-02
0.897	1.16
0.114	0.139
0.143E-05	0.175E-05
0.209E-01	0.354E-01
0.263	0.330
0.178E-05	0.217E-05
0.542E-02	0.643E-02
0.954E-01	0.118
0.256E-02	0.309E-02
0.101E-04	0.131E-04
0.301E-07	0.527E-07
0.119E-03	0.138E-03
0.132E-02	0.145E-02
0.311	0.394
0.882E-01	0.111
0.355	0.455
0.798E-03	0.921E-03
0.407E-01	0.508E-01
0.502E-03	0.577E-03
0.514	0.663
0.180E-01	0.211E-01
0.152E-05	0.167E-05
0.157E-03	0.165E-03
0.967E-03	0.115E-02
0.482E-01	0.604E-01
0.371E-01	0.453E-01
0.402E-03	0.457E-03
0.230E-06	0.334E-06
0.142E-01	0.175E-01
0.447E-04	0.483E-04
0.106	0.134
0.739E-04	0.858E-04
0.413E-03	0.643E-03
0.192E-03	0.240E-03
0.690E-07	0.917E-07
0.690E-03	0.826E-03
0.134E-04	0.146E-04
0.313E-04	0.365E-04
0.178E-03	0.206E-03
0.413E-04	0.482E-04
0.173E-01	0.204E-01
0.107E-01	0.131E-01
0.287E-05	0.346E-05
0.183E-04	0.214E-04
0.206E-02	0.247E-02
0.390E-04	0.454E-04
0.118E-05	0.139E-05
0.503	0.640
0.864E-04	0.101E-03
1.38	1.80
0.122E-02	0.132E-02
0.738E-04	0.813E-04
0.576E-05	0.739E-05
0.166	0.202
0.419E-03	0.489E-03
0.211E-02	0.261E-02
0.107E-05	0.132E-05
0.772E-07	0.101E-06
0.474E-04	0.596E-04
0.159E-02	0.184E-02
0.334E-01	0.400E-01
0.317E-03	0.435E-03
1.25	1.62
0.437E-04	0.512E-04
1.05	1.36
0.103E-03	0.120E-03
0.582E-06	0.889E-06
0.501E-03	0.589E-03
0.740E-04	0.863E-04
0.266E-08	0.385E-08
0.168E-06	0.236E-06
0.366E-01	0.452E-01
0.897E-06	0.112E-05
0.160E-05	0.186E-05
0.172E-02	0.198E-02
0.471E-04	0.555E-04
0.195E-03	0.221E-03
0.348E-03	0.389E-03
0.528E-02	0.640E-02
0.115E-05	0.153E-05
0.222E-04	0.258E-04
0.105	0.133
0.107E-01	0.127E-01
0.877E-04	0.103E-03
0.222E-04	0.346E-04
0.461E-01	0.568E-01
0.833E-01	0.105
0.306E-04	0.348E-04
0.104E-07	0.162E-07
0.780E-05	0.919E-05
0.514E-01	0.632E-01
0.145E-01	0.179E-01
0.198E-02	0.237E-02
0.562E-03	0.665E-03
0.266E-04	0.310E-04
0.122	0.154
0.518E-03	0.615E-03
0.305E-03	0.426E-03
0.290E-03	0.339E-03
0.386E-06	0.487E-06
0.636	0.811
0.619E-01	0.764E-01
0.138E-05	0.169E-05
0.945E-03	0.112E-02
0.614E-03	0.690E-03
0.389	0.494
0.137	0.172
0.590E-06	0.738E-06
0.198E-02	0.237E-02
0.303E-02	0.366E-02
0.353E-08	0.518E-08
0.253E-01	0.314E-01
0.527E-05	0.626E-05
0.496E-03	0.551E-03
0.231E-05	0.279E-05
0.485E-02	0.562E-02
0.113E-02	0.134E-02
2.50	3.26
0.386E-04	0.510E-04
0.312E-01	0.389E-01
0.691E-06	0.858E-06
0.222E-06	0.286E-06
0.163E-05	0.193E-05
0.375E-04	0.439E-04
0.379	0.486
0.858E-06	0.116E-05
0.848E-01	0.104
0.153E-04	0.171E-04
0.108E-01	0.126E-01
0.211	0.266
0.142E-04	0.165E-04
0.610E-05	0.720E-05
0.916E-06	0.125E-05
0.527E-06	0.713E-06
0.150E-02	0.178E-02
0.155E-01	0.191E-01
0.170	0.215
0.463E-03	0.544E-03
0.467E-04	0.547E-04
0.305E-07	0.409E-07
0.524	0.675
0.148E-01	0.183E-01
0.906E-05	0.112E-04
0.102E-01	0.123E-01
0.178E-04	0.233E-04
0.524E-02	0.624E-02
0.892E-05	0.105E-04
0.162E-04	0.188E-04
0.206E-03	0.242E-03
0.199E-03	0.233E-03
0.287E-04	0.335E-04
0.224E-04	0.272E-04
0.153E-06	0.227E-06
0.505E-01	0.634E-01
0.194E-02	0.226E-02
0.224E-07	0.303E-07
0.268E-06	0.333E-06
0.524E-05	0.565E-05
0.211	0.260
0.794E-06	0.982E-06
0.292E-05	0.384E-05
0.160E-05	0.221E-05
0.301E-05	0.362E-05
0.904E-04	0.105E-03
1.23	1.60
0.426E-03	0.476E-03
0.178E-01	0.220E-01
0.862	1.11
0.175E-07	0.229E-07
0.525E-02	0.637E-02
0.222E-08	0.322E-08
0.189E-03	0.213E-03
0.389E-07	0.507E-07
0.258E-07	0.367E-07
0.265E-03	0.312E-03
0.471E-05	0.561E-05
0.528E-02	0.622E-02
0.416E-06	0.524E-06
0.862E-07	0.119E-06
0.123E-01	0.151E-01
0.121E-03	0.140E-03
0.605E-07	0.745E-07
0.928E-08	0.134E-07
0.149	0.189
0.167E-02	0.195E-02
0.188E-07	0.264E-07
0.439E-07	0.531E-07
0.145E-05	0.177E-05
0.217E-04	0.329E-04
0.401E-03	0.470E-03
0.165E-02	0.197E-02
0.755	0.975
0.416E-04	0.451E-04
0.227E-02	0.273E-02
2.90	3.78
0.457E-02	0.541E-02
0.925E-02	0.103E-01
0.458E-02	0.555E-02
0.197E-03	0.230E-03
0.891E-04	0.104E-03
0.451E-07	0.730E-07
0.217E-06	0.309E-06
0.188E-02	0.239E-02
1.05	1.36
0.132E-01	0.159E-01
0.941E-03	0.112E-02
0.306E-03	0.333E-03
0.319E-03	0.374E-03
0.127E-03	0.148E-03
0.772E-05	0.849E-05
0.477E-04	0.554E-04
0.629	0.810
0.125E-02	0.137E-02
0.475E-01	0.559E-01
0.101E-02	0.120E-02
1.52	1.97
0.197E-04	0.231E-04
0.909E-03	0.108E-02
0.422E-02	0.512E-02
0.244E-04	0.278E-04
0.433E-03	0.508E-03
0.827E-03	0.974E-03
0.246E-01	0.305E-01
0.147E-03	0.173E-03
0.460E-05	0.546E-05
0.423E-02	0.512E-02
0.188E-02	0.221E-02
0.792E-06	0.986E-06
0.106E-04	0.124E-04
0.367E-04	0.428E-04
0.260	0.328
0.328E-04	0.385E-04
0.382E-05	0.497E-05
0.234	0.298
0.371E-07	0.628E-07
0.162E-05	0.197E-05
0.258E-06	0.358E-06
0.206E-05	0.275E-05
0.303E-06	0.485E-06
0.358E-03	0.420E-03
0.217E-03	0.254E-03
0.679E-01	0.855E-01
0.676E-03	0.798E-03
0.292	0.365
0.179E-02	0.214E-02
0.592	0.757
0.608E-06	0.754E-06
0.118E-02	0.151E-02
0.729E-03	0.873E-03
0.531E-08	0.842E-08
0.192E-04	0.253E-04
0.412E-01	0.515E-01
0.106E-03	0.124E-03
0.149	0.189
0.287E-03	0.335E-03
0.695E-03	0.822E-03
0.192E-03	0.291E-03
0.627E-05	0.731E-05
0.190	0.243
0.238E-05	0.287E-05
0.638E-04	0.682E-04
0.624E-07	0.835E-07
0.798E-03	0.895E-03
0.396E-04	0.465E-04
0.631E-05	0.807E-05
0.445E-01	0.536E-01
0.539E-03	0.636E-03
0.336E-05	0.404E-05
0.116E-01	0.142E-01
0.315E-05	0.376E-05
0.442E-06	0.541E-06
0.750E-05	0.116E-04
0.209E-04	0.283E-04
0.195E-07	0.255E-07
0.401E-03	0.473E-03
0.135E-07	0.199E-07
0.378E-05	0.452E-05
0.155E-04	0.175E-04
0.300E-04	0.324E-04
0.130E-01	0.155E-01
0.388E-01	0.480E-01
0.312E-03	0.342E-03
0.148E-06	0.190E-06
3.69	4.80
0.333E-06	0.426E-06
0.408E-06	0.544E-06
0.223E-04	0.234E-04
0.506E-02	0.668E-02
0.170E-04	0.198E-04
0.666E-02	0.776E-02
0.228E-01	0.283E-01
0.772E-05	0.914E-05
0.808E-05	0.940E-05
0.554	0.713
0.865E-06	0.107E-05
0.441	0.567
0.340E-01	0.423E-01
0.131E-02	0.155E-02
0.515E-06	0.646E-06
0.481E-05	0.670E-05
0.190E-02	0.217E-02
0.691E-05	0.815E-05
0.744E-05	0.995E-05
0.242	0.308
0.384	0.487
0.731E-06	0.102E-05
0.481E-04	0.545E-04
0.924E-06	0.125E-05
0.870E-04	0.101E-03
0.660E-05	0.777E-05
0.165E-03	0.181E-03
0.582E-03	0.687E-03
0.635E-05	0.750E-05
0.395	0.506
0.985E-01	0.120
0.129E-03	0.150E-03
0.485E-03	0.571E-03
0.223E-02	0.267E-02
0.130E-01	0.151E-01
0.919E-02	0.110E-01
0.260E-03	0.295E-03
0.586E-04	0.686E-04
0.124	0.154
0.121	0.151
0.296E-05	0.356E-05
0.385E-05	0.459E-05
0.286E-06	0.345E-06
0.792E-03	0.942E-03
0.465E-02	0.567E-02
0.124	0.157
0.825E-03	0.953E-03
0.896E-06	0.111E-05
0.121E-04	0.142E-04
0.465	0.593
0.175E-05	0.241E-05
0.826E-05	0.975E-05
0.295E-05	0.356E-05
0.552E-02	0.671E-02
0.606E-04	0.706E-04
0.218	0.278
0.112E-02	0.134E-02
0.448E-04	0.520E-04
0.656E-07	0.834E-07
0.625E-03	0.683E-03
0.160E-04	0.187E-04
0.907E-05	0.107E-04
0.465E-02	0.690E-02
0.286E-03	0.328E-03
0.435E-05	0.485E-05
1.62	2.10
0.160E-02	0.191E-02
0.293E-04	0.340E-04
0.716E-05	0.843E-05
0.645E-03	0.762E-03
0.395E-06	0.580E-06
0.529E-04	0.719E-04
0.990E-05	0.114E-04
0.189E-02	0.226E-02
1.17	1.51
1.06	1.37
0.451E-04	0.523E-04
0.668E-06	0.831E-06
0.356E-06	0.481E-06
0.739	0.941
0.717E-04	0.770E-04
0.929	1.20
0.180E-01	0.222E-01
0.614E-04	0.714E-04
0.357E-06	0.453E-06
0.207E-04	0.234E-04
0.135E-01	0.166E-01
0.146E-01	0.175E-01
0.559E-05	0.862E-05
0.658	0.846
0.535E-07	0.708E-07
0.478E-04	0.528E-04
0.742E-06	0.926E-06
0.119E-02	0.173E-02
0.162E-07	0.222E-07
0.166E-02	0.193E-02
0.122E-04	0.132E-04
0.718E-03	0.849E-03
0.794E-03	0.889E-03
0.372E-05	0.444E-05
0.123E-02	0.147E-02
0.184E-01	0.214E-01
0.505	0.651
0.485E-06	0.677E-06
0.474E-01	0.593E-01
0.245	0.313
0.429E-03	0.505E-03
0.445E-04	0.575E-04
0.168E-02	0.191E-02
0.289E-04	0.337E-04
0.233E-01	0.289E-01
0.179E-02	0.214E-02
1.70	2.22
0.951E-06	0.118E-05
0.829E-01	0.103
0.311E-04	0.363E-04
0.106E-03	0.120E-03
0.441E-05	0.525E-05
0.160E-02	0.191E-02
0.216	0.275
0.197E-03	0.232E-03
0.156E-04	0.223E-04
0.452E-06	0.566E-06
0.272E-03	0.318E-03
0.156E-03	0.207E-03
0.297E-06	0.378E-06
0.199E-03	0.226E-03
0.760E-04	0.887E-04
0.842E-07	0.110E-06
0.213E-07	0.302E-07
0.476E-05	0.668E-05
0.780E-05	0.874E-05
0.234E-03	0.332E-03
0.561E-06	0.786E-06
0.465	0.598
0.229E-01	0.278E-01
